2025-03-06 11:36:57,423 - INFO - Starting the Game with a Board 5 x 5. Sequence: 5
2025-03-06 16:36:33,122 - INFO -             [1, 2]
2025-03-06 16:36:33,122 - INFO -             [1, 1]
2025-03-06 16:36:33,123 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,123 - INFO -             [1, 2]
2025-03-06 16:36:33,123 - INFO -             [1, 1]
2025-03-06 16:36:33,123 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 31, Heuristic: 30), victory
2025-03-06 16:36:33,123 - INFO -             [1, 2]
2025-03-06 16:36:33,124 - INFO -             [1, 1]
2025-03-06 16:36:33,124 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,124 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,124 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,125 - INFO -             [1, 2]
2025-03-06 16:36:33,125 - INFO -             [1, 1]
2025-03-06 16:36:33,125 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,125 - INFO -             [1, 2]
2025-03-06 16:36:33,125 - INFO -             [1, 1]
2025-03-06 16:36:33,126 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 26, Heuristic: 30), victory
2025-03-06 16:36:33,126 - INFO -             [1, 2]
2025-03-06 16:36:33,126 - INFO -             [1, 1]
2025-03-06 16:36:33,126 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,126 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,127 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,127 - INFO -             [1, 2]
2025-03-06 16:36:33,127 - INFO -             [1, 1]
2025-03-06 16:36:33,127 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,127 - INFO -             [1, 2]
2025-03-06 16:36:33,128 - INFO -             [1, 1]
2025-03-06 16:36:33,128 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 26, Heuristic: 30), victory
2025-03-06 16:36:33,128 - INFO -             [1, 2]
2025-03-06 16:36:33,128 - INFO -             [1, 1]
2025-03-06 16:36:33,129 - INFO -         - Piece: I_90 at Position: (2, 2) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,129 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,129 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 36, Heuristic: 10), victory
2025-03-06 16:36:33,129 - INFO -             [1, 2]
2025-03-06 16:36:33,130 - INFO -             [1, 1]
2025-03-06 16:36:33,130 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 36, Heuristic: 30), victory
2025-03-06 16:36:33,130 - INFO -             [1, 2]
2025-03-06 16:36:33,130 - INFO -             [1, 1]
2025-03-06 16:36:33,131 - INFO -         - Piece: I_90 at Position: (4, 0) (Cost: 40, Heuristic: 0), None
2025-03-06 16:36:33,131 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,131 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 31, Heuristic: 10), victory
2025-03-06 16:36:33,131 - INFO -             [1, 2]
2025-03-06 16:36:33,132 - INFO -             [1, 1]
2025-03-06 16:36:33,132 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,132 - INFO -             [1, 2]
2025-03-06 16:36:33,132 - INFO -             [1, 1]
2025-03-06 16:36:33,133 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,133 - INFO -             [1, 2]
2025-03-06 16:36:33,133 - INFO -             [1, 1]
2025-03-06 16:36:33,133 - INFO -         - Piece: I_90 at Position: (4, 1) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,134 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,134 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 26, Heuristic: 10), victory
2025-03-06 16:36:33,134 - INFO -             [1, 2]
2025-03-06 16:36:33,134 - INFO -             [1, 1]
2025-03-06 16:36:33,134 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,135 - INFO -             [1, 2]
2025-03-06 16:36:33,135 - INFO -             [1, 1]
2025-03-06 16:36:33,135 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,135 - INFO -             [1, 2]
2025-03-06 16:36:33,135 - INFO -             [1, 1]
2025-03-06 16:36:33,136 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,136 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,136 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 26, Heuristic: 10), victory
2025-03-06 16:36:33,136 - INFO -             [1, 2]
2025-03-06 16:36:33,137 - INFO -             [1, 1]
2025-03-06 16:36:33,137 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,137 - INFO -             [1, 2]
2025-03-06 16:36:33,137 - INFO -             [1, 1]
2025-03-06 16:36:33,137 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,137 - INFO -             [1, 2]
2025-03-06 16:36:33,138 - INFO -             [1, 1]
2025-03-06 16:36:33,138 - INFO -       - Piece: L_180 at Position: (1, 1) (Cost: 48, Heuristic: 0), None
2025-03-06 16:36:33,138 - INFO -         [1, 1]
2025-03-06 16:36:33,138 - INFO -         [0, 1]
2025-03-06 16:36:33,139 - INFO -         [0, 2]
2025-03-06 16:36:33,139 - INFO -         - Piece: I_90 at Position: (0, 0) (Cost: 35, Heuristic: 0), defeat
2025-03-06 16:36:33,139 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,139 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 30, Heuristic: 0), defeat
2025-03-06 16:36:33,139 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,140 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 30, Heuristic: 0), defeat
2025-03-06 16:36:33,140 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,140 - INFO -         - Piece: I_90 at Position: (4, 0) (Cost: 35, Heuristic: 0), defeat
2025-03-06 16:36:33,140 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,140 - INFO -         - Piece: I_90 at Position: (4, 1) (Cost: 30, Heuristic: 0), defeat
2025-03-06 16:36:33,141 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,141 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 30, Heuristic: 0), defeat
2025-03-06 16:36:33,141 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,141 - INFO -       - Piece: L_180 at Position: (1, 2) (Cost: 48, Heuristic: 0), None
2025-03-06 16:36:33,141 - INFO -         [1, 1]
2025-03-06 16:36:33,142 - INFO -         [0, 1]
2025-03-06 16:36:33,142 - INFO -         [0, 2]
2025-03-06 16:36:33,142 - INFO -         - Piece: I_90 at Position: (0, 0) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,142 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,142 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,143 - INFO -             [1, 2]
2025-03-06 16:36:33,143 - INFO -             [1, 1]
2025-03-06 16:36:33,143 - INFO -           - Piece: Square at Position: (2, 1) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,143 - INFO -             [1, 2]
2025-03-06 16:36:33,144 - INFO -             [1, 1]
2025-03-06 16:36:33,144 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 31, Heuristic: 30), victory
2025-03-06 16:36:33,144 - INFO -             [1, 2]
2025-03-06 16:36:33,144 - INFO -             [1, 1]
2025-03-06 16:36:33,144 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,145 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,145 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,145 - INFO -             [1, 2]
2025-03-06 16:36:33,145 - INFO -             [1, 1]
2025-03-06 16:36:33,145 - INFO -           - Piece: Square at Position: (2, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,146 - INFO -             [1, 2]
2025-03-06 16:36:33,146 - INFO -             [1, 1]
2025-03-06 16:36:33,146 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 36, Heuristic: 30), victory
2025-03-06 16:36:33,146 - INFO -             [1, 2]
2025-03-06 16:36:33,147 - INFO -             [1, 1]
2025-03-06 16:36:33,147 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,147 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,148 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 71, Heuristic: 40), victory
2025-03-06 16:36:33,148 - INFO -             [1, 2]
2025-03-06 16:36:33,149 - INFO -             [1, 1]
2025-03-06 16:36:33,149 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,149 - INFO -             [1, 2]
2025-03-06 16:36:33,149 - INFO -             [1, 1]
2025-03-06 16:36:33,150 - INFO -           - Piece: Square at Position: (2, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,150 - INFO -             [1, 2]
2025-03-06 16:36:33,150 - INFO -             [1, 1]
2025-03-06 16:36:33,150 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 41, Heuristic: 30), victory
2025-03-06 16:36:33,150 - INFO -             [1, 2]
2025-03-06 16:36:33,151 - INFO -             [1, 1]
2025-03-06 16:36:33,151 - INFO -         - Piece: I_90 at Position: (2, 0) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,151 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,151 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 36, Heuristic: 10), victory
2025-03-06 16:36:33,151 - INFO -             [1, 2]
2025-03-06 16:36:33,152 - INFO -             [1, 1]
2025-03-06 16:36:33,152 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 36, Heuristic: 30), victory
2025-03-06 16:36:33,152 - INFO -             [1, 2]
2025-03-06 16:36:33,152 - INFO -             [1, 1]
2025-03-06 16:36:33,152 - INFO -         - Piece: I_90 at Position: (4, 0) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,153 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,153 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 31, Heuristic: 10), victory
2025-03-06 16:36:33,153 - INFO -             [1, 2]
2025-03-06 16:36:33,153 - INFO -             [1, 1]
2025-03-06 16:36:33,153 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,154 - INFO -             [1, 2]
2025-03-06 16:36:33,154 - INFO -             [1, 1]
2025-03-06 16:36:33,154 - INFO -           - Piece: Square at Position: (2, 1) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,154 - INFO -             [1, 2]
2025-03-06 16:36:33,155 - INFO -             [1, 1]
2025-03-06 16:36:33,155 - INFO -         - Piece: I_90 at Position: (4, 1) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,155 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,155 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 31, Heuristic: 10), victory
2025-03-06 16:36:33,155 - INFO -             [1, 2]
2025-03-06 16:36:33,155 - INFO -             [1, 1]
2025-03-06 16:36:33,156 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,156 - INFO -             [1, 2]
2025-03-06 16:36:33,156 - INFO -             [1, 1]
2025-03-06 16:36:33,156 - INFO -           - Piece: Square at Position: (2, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,156 - INFO -             [1, 2]
2025-03-06 16:36:33,157 - INFO -             [1, 1]
2025-03-06 16:36:33,157 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,157 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,157 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 36, Heuristic: 10), victory
2025-03-06 16:36:33,157 - INFO -             [1, 2]
2025-03-06 16:36:33,158 - INFO -             [1, 1]
2025-03-06 16:36:33,158 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,158 - INFO -             [1, 2]
2025-03-06 16:36:33,158 - INFO -             [1, 1]
2025-03-06 16:36:33,159 - INFO -           - Piece: Square at Position: (2, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,159 - INFO -             [1, 2]
2025-03-06 16:36:33,159 - INFO -             [1, 1]
2025-03-06 16:36:33,159 - INFO -       - Piece: L_180 at Position: (2, 0) (Cost: 53, Heuristic: 0), None
2025-03-06 16:36:33,159 - INFO -         [1, 1]
2025-03-06 16:36:33,160 - INFO -         [0, 1]
2025-03-06 16:36:33,160 - INFO -         [0, 2]
2025-03-06 16:36:33,160 - INFO -         - Piece: I_90 at Position: (0, 0) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,160 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,161 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,161 - INFO -             [1, 2]
2025-03-06 16:36:33,161 - INFO -             [1, 1]
2025-03-06 16:36:33,161 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 31, Heuristic: 10), victory
2025-03-06 16:36:33,161 - INFO -             [1, 2]
2025-03-06 16:36:33,162 - INFO -             [1, 1]
2025-03-06 16:36:33,162 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,162 - INFO -             [1, 2]
2025-03-06 16:36:33,162 - INFO -             [1, 1]
2025-03-06 16:36:33,162 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,163 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,163 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,163 - INFO -             [1, 2]
2025-03-06 16:36:33,163 - INFO -             [1, 1]
2025-03-06 16:36:33,164 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 31, Heuristic: 10), victory
2025-03-06 16:36:33,164 - INFO -             [1, 2]
2025-03-06 16:36:33,164 - INFO -             [1, 1]
2025-03-06 16:36:33,164 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 31, Heuristic: 20), victory
2025-03-06 16:36:33,165 - INFO -             [1, 2]
2025-03-06 16:36:33,165 - INFO -             [1, 1]
2025-03-06 16:36:33,165 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,165 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,166 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 46, Heuristic: 30), victory
2025-03-06 16:36:33,166 - INFO -             [1, 2]
2025-03-06 16:36:33,166 - INFO -             [1, 1]
2025-03-06 16:36:33,166 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,166 - INFO -             [1, 2]
2025-03-06 16:36:33,167 - INFO -             [1, 1]
2025-03-06 16:36:33,167 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 31, Heuristic: 10), victory
2025-03-06 16:36:33,167 - INFO -             [1, 2]
2025-03-06 16:36:33,167 - INFO -             [1, 1]
2025-03-06 16:36:33,167 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 31, Heuristic: 20), victory
2025-03-06 16:36:33,168 - INFO -             [1, 2]
2025-03-06 16:36:33,168 - INFO -             [1, 1]
2025-03-06 16:36:33,168 - INFO -         - Piece: I_90 at Position: (1, 0) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,168 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,168 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 10), victory
2025-03-06 16:36:33,169 - INFO -             [1, 2]
2025-03-06 16:36:33,169 - INFO -             [1, 1]
2025-03-06 16:36:33,169 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,169 - INFO -             [1, 2]
2025-03-06 16:36:33,169 - INFO -             [1, 1]
2025-03-06 16:36:33,170 - INFO -         - Piece: I_90 at Position: (1, 1) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,170 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,170 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 10), victory
2025-03-06 16:36:33,170 - INFO -             [1, 2]
2025-03-06 16:36:33,170 - INFO -             [1, 1]
2025-03-06 16:36:33,170 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,171 - INFO -             [1, 2]
2025-03-06 16:36:33,171 - INFO -             [1, 1]
2025-03-06 16:36:33,171 - INFO -         - Piece: I_90 at Position: (2, 2) (Cost: 65, Heuristic: 20), None
2025-03-06 16:36:33,171 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,171 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 46, Heuristic: 0), victory
2025-03-06 16:36:33,171 - INFO -             [1, 2]
2025-03-06 16:36:33,172 - INFO -             [1, 1]
2025-03-06 16:36:33,172 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 36, Heuristic: 0), victory
2025-03-06 16:36:33,172 - INFO -             [1, 2]
2025-03-06 16:36:33,172 - INFO -             [1, 1]
2025-03-06 16:36:33,172 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 26, Heuristic: 0), victory
2025-03-06 16:36:33,173 - INFO -             [1, 2]
2025-03-06 16:36:33,173 - INFO -             [1, 1]
2025-03-06 16:36:33,173 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 46, Heuristic: 0), victory
2025-03-06 16:36:33,173 - INFO -             [1, 2]
2025-03-06 16:36:33,173 - INFO -             [1, 1]
2025-03-06 16:36:33,174 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 36, Heuristic: 0), victory
2025-03-06 16:36:33,174 - INFO -             [1, 2]
2025-03-06 16:36:33,174 - INFO -             [1, 1]
2025-03-06 16:36:33,174 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 26, Heuristic: 0), victory
2025-03-06 16:36:33,175 - INFO -             [1, 2]
2025-03-06 16:36:33,175 - INFO -             [1, 1]
2025-03-06 16:36:33,175 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 61, Heuristic: 10), victory
2025-03-06 16:36:33,175 - INFO -             [1, 2]
2025-03-06 16:36:33,175 - INFO -             [1, 1]
2025-03-06 16:36:33,176 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 81, Heuristic: 20), victory
2025-03-06 16:36:33,176 - INFO -             [1, 2]
2025-03-06 16:36:33,176 - INFO -             [1, 1]
2025-03-06 16:36:33,176 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 40, Heuristic: 0), None
2025-03-06 16:36:33,176 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,177 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 46, Heuristic: 30), victory
2025-03-06 16:36:33,177 - INFO -             [1, 2]
2025-03-06 16:36:33,177 - INFO -             [1, 1]
2025-03-06 16:36:33,177 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,178 - INFO -             [1, 2]
2025-03-06 16:36:33,178 - INFO -             [1, 1]
2025-03-06 16:36:33,178 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,178 - INFO -             [1, 2]
2025-03-06 16:36:33,178 - INFO -             [1, 1]
2025-03-06 16:36:33,179 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,179 - INFO -             [1, 2]
2025-03-06 16:36:33,179 - INFO -             [1, 1]
2025-03-06 16:36:33,179 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 41, Heuristic: 10), victory
2025-03-06 16:36:33,179 - INFO -             [1, 2]
2025-03-06 16:36:33,180 - INFO -             [1, 1]
2025-03-06 16:36:33,180 - INFO -       - Piece: L_180 at Position: (2, 1) (Cost: 43, Heuristic: 0), None
2025-03-06 16:36:33,180 - INFO -         [1, 1]
2025-03-06 16:36:33,180 - INFO -         [0, 1]
2025-03-06 16:36:33,181 - INFO -         [0, 2]
2025-03-06 16:36:33,181 - INFO -         - Piece: I_90 at Position: (0, 0) (Cost: 30, Heuristic: 0), defeat
2025-03-06 16:36:33,181 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,181 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 25, Heuristic: 0), defeat
2025-03-06 16:36:33,182 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,182 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,182 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,182 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 36, Heuristic: 30), victory
2025-03-06 16:36:33,182 - INFO -             [1, 2]
2025-03-06 16:36:33,183 - INFO -             [1, 1]
2025-03-06 16:36:33,183 - INFO -         - Piece: I_90 at Position: (1, 0) (Cost: 35, Heuristic: 0), defeat
2025-03-06 16:36:33,183 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,183 - INFO -         - Piece: I_90 at Position: (1, 1) (Cost: 25, Heuristic: 0), defeat
2025-03-06 16:36:33,184 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,184 - INFO -       - Piece: L_180 at Position: (2, 2) (Cost: 43, Heuristic: 0), None
2025-03-06 16:36:33,184 - INFO -         [1, 1]
2025-03-06 16:36:33,184 - INFO -         [0, 1]
2025-03-06 16:36:33,185 - INFO -         [0, 2]
2025-03-06 16:36:33,185 - INFO -         - Piece: I_90 at Position: (0, 0) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,185 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,185 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,185 - INFO -             [1, 2]
2025-03-06 16:36:33,186 - INFO -             [1, 1]
2025-03-06 16:36:33,186 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,186 - INFO -             [1, 2]
2025-03-06 16:36:33,186 - INFO -             [1, 1]
2025-03-06 16:36:33,186 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,187 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,187 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,187 - INFO -             [1, 2]
2025-03-06 16:36:33,187 - INFO -             [1, 1]
2025-03-06 16:36:33,187 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,188 - INFO -             [1, 2]
2025-03-06 16:36:33,188 - INFO -             [1, 1]
2025-03-06 16:36:33,188 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,188 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,188 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 26, Heuristic: 30), victory
2025-03-06 16:36:33,189 - INFO -             [1, 2]
2025-03-06 16:36:33,189 - INFO -             [1, 1]
2025-03-06 16:36:33,189 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,189 - INFO -             [1, 2]
2025-03-06 16:36:33,189 - INFO -             [1, 1]
2025-03-06 16:36:33,190 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,190 - INFO -             [1, 2]
2025-03-06 16:36:33,190 - INFO -             [1, 1]
2025-03-06 16:36:33,190 - INFO -         - Piece: I_90 at Position: (1, 0) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,190 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,191 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,191 - INFO -             [1, 2]
2025-03-06 16:36:33,191 - INFO -             [1, 1]
2025-03-06 16:36:33,191 - INFO -         - Piece: I_90 at Position: (1, 1) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,191 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,192 - INFO -           - Piece: Square at Position: (3, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,192 - INFO -             [1, 2]
2025-03-06 16:36:33,192 - INFO -             [1, 1]
2025-03-06 16:36:33,192 - INFO -         - Piece: I_90 at Position: (4, 0) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,192 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,193 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,193 - INFO -             [1, 2]
2025-03-06 16:36:33,193 - INFO -             [1, 1]
2025-03-06 16:36:33,193 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,194 - INFO -             [1, 2]
2025-03-06 16:36:33,194 - INFO -             [1, 1]
2025-03-06 16:36:33,194 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 31, Heuristic: 30), victory
2025-03-06 16:36:33,194 - INFO -             [1, 2]
2025-03-06 16:36:33,194 - INFO -             [1, 1]
2025-03-06 16:36:33,195 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,195 - INFO -             [1, 2]
2025-03-06 16:36:33,195 - INFO -             [1, 1]
2025-03-06 16:36:33,195 - INFO -     - Piece: L_90 at Position: (3, 0) (Cost: 37, Heuristic: 0), None
2025-03-06 16:36:33,195 - INFO -       [2, 1, 1]
2025-03-06 16:36:33,196 - INFO -       [1, 0, 0]
2025-03-06 16:36:33,196 - INFO -       - Piece: L_180 at Position: (0, 0) (Cost: 18, Heuristic: 0), None
2025-03-06 16:36:33,196 - INFO -         [1, 1]
2025-03-06 16:36:33,197 - INFO -         [0, 1]
2025-03-06 16:36:33,197 - INFO -         [0, 2]
2025-03-06 16:36:33,197 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 30, Heuristic: 20), None
2025-03-06 16:36:33,198 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,198 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,198 - INFO -             [1, 2]
2025-03-06 16:36:33,199 - INFO -             [1, 1]
2025-03-06 16:36:33,199 - INFO -         - Piece: I_90 at Position: (4, 1) (Cost: 35, Heuristic: 30), None
2025-03-06 16:36:33,199 - INFO -           [2, 1, 1]
